date,keyword,interest
2018-12-30,livros tecnicos,0
2015-12-27,eletrodomesticos 2,0
2016-01-03,eletrodomesticos 2,0
2016-01-10,eletrodomesticos 2,0
2016-01-17,eletrodomesticos 2,0
2016-01-24,eletrodomesticos 2,0
2016-01-31,eletrodomesticos 2,0
2016-02-07,eletrodomesticos 2,0
2016-02-14,eletrodomesticos 2,0
2016-02-21,eletrodomesticos 2,0
2016-02-28,eletrodomesticos 2,0
2016-03-06,eletrodomesticos 2,0
2016-03-13,eletrodomesticos 2,0
2016-03-20,eletrodomesticos 2,10
2016-03-27,eletrodomesticos 2,0
2016-04-03,eletrodomesticos 2,0
2016-04-10,eletrodomesticos 2,0
2016-04-17,eletrodomesticos 2,0
2016-04-24,eletrodomesticos 2,0
2016-05-01,eletrodomesticos 2,0
2016-05-08,eletrodomesticos 2,0
2016-05-15,eletrodomesticos 2,0
2016-05-22,eletrodomesticos 2,0
2016-05-29,eletrodomesticos 2,0
2016-06-05,eletrodomesticos 2,0
2016-06-12,eletrodomesticos 2,0
2016-06-19,eletrodomesticos 2,0
2016-06-26,eletrodomesticos 2,0
2016-07-03,eletrodomesticos 2,0
2016-07-10,eletrodomesticos 2,0
2016-07-17,eletrodomesticos 2,0
2016-07-24,eletrodomesticos 2,0
2016-07-31,eletrodomesticos 2,0
2016-08-07,eletrodomesticos 2,0
2016-08-14,eletrodomesticos 2,0
2016-08-21,eletrodomesticos 2,0
2016-08-28,eletrodomesticos 2,0
2016-09-04,eletrodomesticos 2,0
2016-09-11,eletrodomesticos 2,0
2016-09-18,eletrodomesticos 2,0
2016-09-25,eletrodomesticos 2,0
2016-10-02,eletrodomesticos 2,0
2016-10-09,eletrodomesticos 2,0
2016-10-16,eletrodomesticos 2,0
2016-10-23,eletrodomesticos 2,0
2016-10-30,eletrodomesticos 2,0
2016-11-06,eletrodomesticos 2,0
2016-11-13,eletrodomesticos 2,0
2016-11-20,eletrodomesticos 2,0
2016-11-27,eletrodomesticos 2,0
2016-12-04,eletrodomesticos 2,0
2016-12-11,eletrodomesticos 2,0
2016-12-18,eletrodomesticos 2,0
2016-12-25,eletrodomesticos 2,0
2017-01-01,eletrodomesticos 2,0
2017-01-08,eletrodomesticos 2,0
2017-01-15,eletrodomesticos 2,0
2017-01-22,eletrodomesticos 2,0
2017-01-29,eletrodomesticos 2,0
2017-02-05,eletrodomesticos 2,0
2017-02-12,eletrodomesticos 2,0
2017-02-19,eletrodomesticos 2,0
2017-02-26,eletrodomesticos 2,0
2017-03-05,eletrodomesticos 2,0
2017-03-12,eletrodomesticos 2,0
2017-03-19,eletrodomesticos 2,0
2017-03-26,eletrodomesticos 2,0
2017-04-02,eletrodomesticos 2,0
2017-04-09,eletrodomesticos 2,0
2017-04-16,eletrodomesticos 2,0
2017-04-23,eletrodomesticos 2,0
2017-04-30,eletrodomesticos 2,0
2017-05-07,eletrodomesticos 2,0
2017-05-14,eletrodomesticos 2,0
2017-05-21,eletrodomesticos 2,0
2017-05-28,eletrodomesticos 2,0
2017-06-04,eletrodomesticos 2,0
2017-06-11,eletrodomesticos 2,0
2017-06-18,eletrodomesticos 2,0
2017-06-25,eletrodomesticos 2,0
2017-07-02,eletrodomesticos 2,0
2017-07-09,eletrodomesticos 2,11
2017-07-16,eletrodomesticos 2,0
2017-07-23,eletrodomesticos 2,0
2017-07-30,eletrodomesticos 2,0
2017-08-06,eletrodomesticos 2,0
2017-08-13,eletrodomesticos 2,0
2017-08-20,eletrodomesticos 2,0
2017-08-27,eletrodomesticos 2,0
2017-09-03,eletrodomesticos 2,0
2017-09-10,eletrodomesticos 2,0
2017-09-17,eletrodomesticos 2,0
2017-09-24,eletrodomesticos 2,0
2017-10-01,eletrodomesticos 2,0
2017-10-08,eletrodomesticos 2,0
2017-10-15,eletrodomesticos 2,0
2017-10-22,eletrodomesticos 2,0
2017-10-29,eletrodomesticos 2,0
2017-11-05,eletrodomesticos 2,0
2017-11-12,eletrodomesticos 2,0
2017-11-19,eletrodomesticos 2,0
2017-11-26,eletrodomesticos 2,0
2017-12-03,eletrodomesticos 2,0
2017-12-10,eletrodomesticos 2,0
2017-12-17,eletrodomesticos 2,0
2017-12-24,eletrodomesticos 2,0
2017-12-31,eletrodomesticos 2,0
2018-01-07,eletrodomesticos 2,0
2018-01-14,eletrodomesticos 2,0
2018-01-21,eletrodomesticos 2,0
2018-01-28,eletrodomesticos 2,0
2018-02-04,eletrodomesticos 2,0
2018-02-11,eletrodomesticos 2,0
2018-02-18,eletrodomesticos 2,0
2018-02-25,eletrodomesticos 2,0
2018-03-04,eletrodomesticos 2,0
2018-03-11,eletrodomesticos 2,0
2018-03-18,eletrodomesticos 2,0
2018-03-25,eletrodomesticos 2,0
2018-04-01,eletrodomesticos 2,0
2018-04-08,eletrodomesticos 2,0
2018-04-15,eletrodomesticos 2,0
2018-04-22,eletrodomesticos 2,0
2018-04-29,eletrodomesticos 2,0
2018-05-06,eletrodomesticos 2,0
2018-05-13,eletrodomesticos 2,0
2018-05-20,eletrodomesticos 2,0
2018-05-27,eletrodomesticos 2,0
2018-06-03,eletrodomesticos 2,0
2018-06-10,eletrodomesticos 2,0
2018-06-17,eletrodomesticos 2,0
2018-06-24,eletrodomesticos 2,0
2018-07-01,eletrodomesticos 2,0
2018-07-08,eletrodomesticos 2,0
2018-07-15,eletrodomesticos 2,0
2018-07-22,eletrodomesticos 2,0
2018-07-29,eletrodomesticos 2,0
2018-08-05,eletrodomesticos 2,0
2018-08-12,eletrodomesticos 2,0
2018-08-19,eletrodomesticos 2,0
2018-08-26,eletrodomesticos 2,0
2018-09-02,eletrodomesticos 2,0
2018-09-09,eletrodomesticos 2,0
2018-09-16,eletrodomesticos 2,0
2018-09-23,eletrodomesticos 2,0
2018-09-30,eletrodomesticos 2,0
2018-10-07,eletrodomesticos 2,0
2018-10-14,eletrodomesticos 2,0
2018-10-21,eletrodomesticos 2,0
2018-10-28,eletrodomesticos 2,0
2018-11-04,eletrodomesticos 2,0
2018-11-11,eletrodomesticos 2,0
2018-11-18,eletrodomesticos 2,0
2018-11-25,eletrodomesticos 2,0
2018-12-02,eletrodomesticos 2,0
2018-12-09,eletrodomesticos 2,0
2018-12-16,eletrodomesticos 2,0
2018-12-23,eletrodomesticos 2,0
2018-12-30,eletrodomesticos 2,0
2015-12-27,artigos de festas,55
2016-01-03,artigos de festas,82
2016-01-10,artigos de festas,100
2016-01-17,artigos de festas,97
2016-01-24,artigos de festas,86
2016-01-31,artigos de festas,80
2016-02-07,artigos de festas,79
2016-02-14,artigos de festas,85
2016-02-21,artigos de festas,84
2016-02-28,artigos de festas,89
2016-03-06,artigos de festas,85
2016-03-13,artigos de festas,99
2016-03-20,artigos de festas,83
2016-03-27,artigos de festas,72
2016-04-03,artigos de festas,84
2016-04-10,artigos de festas,72
2016-04-17,artigos de festas,73
2016-04-24,artigos de festas,75
2016-05-01,artigos de festas,78
2016-05-08,artigos de festas,81
2016-05-15,artigos de festas,90
2016-05-22,artigos de festas,87
2016-05-29,artigos de festas,95
2016-06-05,artigos de festas,76
2016-06-12,artigos de festas,77
2016-06-19,artigos de festas,69
2016-06-26,artigos de festas,69
2016-07-03,artigos de festas,73
2016-07-10,artigos de festas,73
2016-07-17,artigos de festas,78
2016-07-24,artigos de festas,76
2016-07-31,artigos de festas,67
2016-08-07,artigos de festas,57
2016-08-14,artigos de festas,61
2016-08-21,artigos de festas,81
2016-08-28,artigos de festas,74
2016-09-04,artigos de festas,62
2016-09-11,artigos de festas,57
2016-09-18,artigos de festas,70
2016-09-25,artigos de festas,85
2016-10-02,artigos de festas,59
2016-10-09,artigos de festas,72
2016-10-16,artigos de festas,78
2016-10-23,artigos de festas,83
2016-10-30,artigos de festas,74
2016-11-06,artigos de festas,71
2016-11-13,artigos de festas,62
2016-11-20,artigos de festas,64
2016-11-27,artigos de festas,60
2016-12-04,artigos de festas,69
2016-12-11,artigos de festas,64
2016-12-18,artigos de festas,41
2016-12-25,artigos de festas,48
2017-01-01,artigos de festas,60
2017-01-08,artigos de festas,79
2017-01-15,artigos de festas,70
2017-01-22,artigos de festas,72
2017-01-29,artigos de festas,68
2017-02-05,artigos de festas,73
2017-02-12,artigos de festas,74
2017-02-19,artigos de festas,71
2017-02-26,artigos de festas,63
2017-03-05,artigos de festas,74
2017-03-12,artigos de festas,86
2017-03-19,artigos de festas,76
2017-03-26,artigos de festas,74
2017-04-02,artigos de festas,80
2017-04-09,artigos de festas,75
2017-04-16,artigos de festas,64
2017-04-23,artigos de festas,68
2017-04-30,artigos de festas,65
2017-05-07,artigos de festas,77
2017-05-14,artigos de festas,89
2017-05-21,artigos de festas,71
2017-05-28,artigos de festas,63
2017-06-04,artigos de festas,59
2017-06-11,artigos de festas,68
2017-06-18,artigos de festas,70
2017-06-25,artigos de festas,65
2017-07-02,artigos de festas,81
2017-07-09,artigos de festas,68
2017-07-16,artigos de festas,60
2017-07-23,artigos de festas,71
2017-07-30,artigos de festas,78
2017-08-06,artigos de festas,55
2017-08-13,artigos de festas,74
2017-08-20,artigos de festas,78
2017-08-27,artigos de festas,65
2017-09-03,artigos de festas,60
2017-09-10,artigos de festas,72
2017-09-17,artigos de festas,65
2017-09-24,artigos de festas,72
2017-10-01,artigos de festas,72
2017-10-08,artigos de festas,53
2017-10-15,artigos de festas,71
2017-10-22,artigos de festas,80
2017-10-29,artigos de festas,66
2017-11-05,artigos de festas,61
2017-11-12,artigos de festas,60
2017-11-19,artigos de festas,70
2017-11-26,artigos de festas,66
2017-12-03,artigos de festas,77
2017-12-10,artigos de festas,51
2017-12-17,artigos de festas,53
2017-12-24,artigos de festas,45
2017-12-31,artigos de festas,53
2018-01-07,artigos de festas,65
2018-01-14,artigos de festas,75
2018-01-21,artigos de festas,61
2018-01-28,artigos de festas,68
2018-02-04,artigos de festas,80
2018-02-11,artigos de festas,67
2018-02-18,artigos de festas,64
2018-02-25,artigos de festas,73
2018-03-04,artigos de festas,71
2018-03-11,artigos de festas,68
2018-03-18,artigos de festas,59
2018-03-25,artigos de festas,61
2018-04-01,artigos de festas,51
2018-04-08,artigos de festas,66
2018-04-15,artigos de festas,58
2018-04-22,artigos de festas,58
2018-04-29,artigos de festas,65
2018-05-06,artigos de festas,66
2018-05-13,artigos de festas,68
2018-05-20,artigos de festas,59
2018-05-27,artigos de festas,57
2018-06-03,artigos de festas,58
2018-06-10,artigos de festas,69
2018-06-17,artigos de festas,64
2018-06-24,artigos de festas,62
2018-07-01,artigos de festas,57
2018-07-08,artigos de festas,64
2018-07-15,artigos de festas,60
2018-07-22,artigos de festas,66
2018-07-29,artigos de festas,51
2018-08-05,artigos de festas,57
2018-08-12,artigos de festas,66
2018-08-19,artigos de festas,60
2018-08-26,artigos de festas,58
2018-09-02,artigos de festas,52
2018-09-09,artigos de festas,53
2018-09-16,artigos de festas,71
2018-09-23,artigos de festas,63
2018-09-30,artigos de festas,51
2018-10-07,artigos de festas,64
2018-10-14,artigos de festas,63
2018-10-21,artigos de festas,71
2018-10-28,artigos de festas,66
2018-11-04,artigos de festas,74
2018-11-11,artigos de festas,57
2018-11-18,artigos de festas,52
2018-11-25,artigos de festas,54
2018-12-02,artigos de festas,55
2018-12-09,artigos de festas,54
2018-12-16,artigos de festas,41
2018-12-23,artigos de festas,33
2018-12-30,artigos de festas,39
2015-12-27,bebidas,76
2016-01-03,bebidas,56
2016-01-10,bebidas,62
2016-01-17,bebidas,57
2016-01-24,bebidas,58
2016-01-31,bebidas,70
2016-02-07,bebidas,58
2016-02-14,bebidas,53
2016-02-21,bebidas,56
2016-02-28,bebidas,55
2016-03-06,bebidas,50
2016-03-13,bebidas,52
2016-03-20,bebidas,51
2016-03-27,bebidas,61
2016-04-03,bebidas,56
2016-04-10,bebidas,57
2016-04-17,bebidas,57
2016-04-24,bebidas,57
2016-05-01,bebidas,56
2016-05-08,bebidas,53
2016-05-15,bebidas,53
2016-05-22,bebidas,54
2016-05-29,bebidas,61
2016-06-05,bebidas,62
2016-06-12,bebidas,59
2016-06-19,bebidas,60
2016-06-26,bebidas,59
2016-07-03,bebidas,57
2016-07-10,bebidas,57
2016-07-17,bebidas,59
2016-07-24,bebidas,56
2016-07-31,bebidas,53
2016-08-07,bebidas,50
2016-08-14,bebidas,59
2016-08-21,bebidas,56
2016-08-28,bebidas,53
2016-09-04,bebidas,59
2016-09-11,bebidas,64
2016-09-18,bebidas,60
2016-09-25,bebidas,61
2016-10-02,bebidas,59
2016-10-09,bebidas,58
2016-10-16,bebidas,70
2016-10-23,bebidas,62
2016-10-30,bebidas,63
2016-11-06,bebidas,59
2016-11-13,bebidas,64
2016-11-20,bebidas,67
2016-11-27,bebidas,62
2016-12-04,bebidas,65
2016-12-11,bebidas,66
2016-12-18,bebidas,78
2016-12-25,bebidas,78
2017-01-01,bebidas,58
2017-01-08,bebidas,60
2017-01-15,bebidas,58
2017-01-22,bebidas,54
2017-01-29,bebidas,60
2017-02-05,bebidas,55
2017-02-12,bebidas,60
2017-02-19,bebidas,64
2017-02-26,bebidas,60
2017-03-05,bebidas,54
2017-03-12,bebidas,55
2017-03-19,bebidas,54
2017-03-26,bebidas,56
2017-04-02,bebidas,55
2017-04-09,bebidas,55
2017-04-16,bebidas,56
2017-04-23,bebidas,57
2017-04-30,bebidas,55
2017-05-07,bebidas,59
2017-05-14,bebidas,60
2017-05-21,bebidas,60
2017-05-28,bebidas,61
2017-06-04,bebidas,62
2017-06-11,bebidas,63
2017-06-18,bebidas,60
2017-06-25,bebidas,56
2017-07-02,bebidas,60
2017-07-09,bebidas,59
2017-07-16,bebidas,62
2017-07-23,bebidas,58
2017-07-30,bebidas,55
2017-08-06,bebidas,63
2017-08-13,bebidas,58
2017-08-20,bebidas,58
2017-08-27,bebidas,59
2017-09-03,bebidas,61
2017-09-10,bebidas,63
2017-09-17,bebidas,58
2017-09-24,bebidas,58
2017-10-01,bebidas,59
2017-10-08,bebidas,58
2017-10-15,bebidas,63
2017-10-22,bebidas,60
2017-10-29,bebidas,61
2017-11-05,bebidas,60
2017-11-12,bebidas,66
2017-11-19,bebidas,66
2017-11-26,bebidas,67
2017-12-03,bebidas,76
2017-12-10,bebidas,63
2017-12-17,bebidas,82
2017-12-24,bebidas,80
2017-12-31,bebidas,63
2018-01-07,bebidas,57
2018-01-14,bebidas,65
2018-01-21,bebidas,57
2018-01-28,bebidas,61
2018-02-04,bebidas,61
2018-02-11,bebidas,59
2018-02-18,bebidas,52
2018-02-25,bebidas,55
2018-03-04,bebidas,55
2018-03-11,bebidas,56
2018-03-18,bebidas,56
2018-03-25,bebidas,58
2018-04-01,bebidas,57
2018-04-08,bebidas,53
2018-04-15,bebidas,55
2018-04-22,bebidas,58
2018-04-29,bebidas,63
2018-05-06,bebidas,60
2018-05-13,bebidas,62
2018-05-20,bebidas,58
2018-05-27,bebidas,56
2018-06-03,bebidas,57
2018-06-10,bebidas,60
2018-06-17,bebidas,59
2018-06-24,bebidas,54
2018-07-01,bebidas,57
2018-07-08,bebidas,56
2018-07-15,bebidas,61
2018-07-22,bebidas,61
2018-07-29,bebidas,57
2018-08-05,bebidas,61
2018-08-12,bebidas,61
2018-08-19,bebidas,55
2018-08-26,bebidas,57
2018-09-02,bebidas,60
2018-09-09,bebidas,55
2018-09-16,bebidas,57
2018-09-23,bebidas,61
2018-09-30,bebidas,69
2018-10-07,bebidas,58
2018-10-14,bebidas,59
2018-10-21,bebidas,55
2018-10-28,bebidas,60
2018-11-04,bebidas,64
2018-11-11,bebidas,65
2018-11-18,bebidas,72
2018-11-25,bebidas,66
2018-12-02,bebidas,74
2018-12-09,bebidas,76
2018-12-16,bebidas,92
2018-12-23,bebidas,100
2018-12-30,bebidas,72
2015-12-27,market place,9
2016-01-03,market place,7
2016-01-10,market place,8
2016-01-17,market place,7
2016-01-24,market place,7
2016-01-31,market place,7
2016-02-07,market place,8
2016-02-14,market place,7
2016-02-21,market place,7
2016-02-28,market place,8
2016-03-06,market place,7
2016-03-13,market place,8
2016-03-20,market place,8
2016-03-27,market place,6
2016-04-03,market place,6
2016-04-10,market place,6
2016-04-17,market place,9
2016-04-24,market place,7
2016-05-01,market place,7
2016-05-08,market place,6
2016-05-15,market place,7
2016-05-22,market place,7
2016-05-29,market place,6
2016-06-05,market place,7
2016-06-12,market place,7
2016-06-19,market place,7
2016-06-26,market place,7
2016-07-03,market place,9
2016-07-10,market place,10
2016-07-17,market place,10
2016-07-24,market place,8
2016-07-31,market place,7
2016-08-07,market place,6
2016-08-14,market place,5
2016-08-21,market place,6
2016-08-28,market place,6
2016-09-04,market place,8
2016-09-11,market place,6
2016-09-18,market place,5
2016-09-25,market place,6
2016-10-02,market place,7
2016-10-09,market place,7
2016-10-16,market place,6
2016-10-23,market place,7
2016-10-30,market place,7
2016-11-06,market place,6
2016-11-13,market place,9
2016-11-20,market place,7
2016-11-27,market place,7
2016-12-04,market place,7
2016-12-11,market place,9
2016-12-18,market place,9
2016-12-25,market place,9
2017-01-01,market place,8
2017-01-08,market place,9
2017-01-15,market place,9
2017-01-22,market place,9
2017-01-29,market place,8
2017-02-05,market place,7
2017-02-12,market place,7
2017-02-19,market place,7
2017-02-26,market place,10
2017-03-05,market place,9
2017-03-12,market place,9
2017-03-19,market place,10
2017-03-26,market place,8
2017-04-02,market place,7
2017-04-09,market place,9
2017-04-16,market place,8
2017-04-23,market place,7
2017-04-30,market place,8
2017-05-07,market place,7
2017-05-14,market place,7
2017-05-21,market place,7
2017-05-28,market place,7
2017-06-04,market place,7
2017-06-11,market place,9
2017-06-18,market place,7
2017-06-25,market place,7
2017-07-02,market place,9
2017-07-09,market place,8
2017-07-16,market place,8
2017-07-23,market place,9
2017-07-30,market place,7
2017-08-06,market place,6
2017-08-13,market place,6
2017-08-20,market place,6
2017-08-27,market place,7
2017-09-03,market place,8
2017-09-10,market place,6
2017-09-17,market place,6
2017-09-24,market place,7
2017-10-01,market place,7
2017-10-08,market place,8
2017-10-15,market place,7
2017-10-22,market place,7
2017-10-29,market place,7
2017-11-05,market place,7
2017-11-12,market place,7
2017-11-19,market place,8
2017-11-26,market place,7
2017-12-03,market place,9
2017-12-10,market place,9
2017-12-17,market place,10
2017-12-24,market place,10
2017-12-31,market place,9
2018-01-07,market place,9
2018-01-14,market place,8
2018-01-21,market place,9
2018-01-28,market place,7
2018-02-04,market place,7
2018-02-11,market place,9
2018-02-18,market place,8
2018-02-25,market place,8
2018-03-04,market place,7
2018-03-11,market place,8
2018-03-18,market place,8
2018-03-25,market place,8
2018-04-01,market place,6
2018-04-08,market place,7
2018-04-15,market place,7
2018-04-22,market place,8
2018-04-29,market place,9
2018-05-06,market place,7
2018-05-13,market place,7
2018-05-20,market place,7
2018-05-27,market place,7
2018-06-03,market place,6
2018-06-10,market place,6
2018-06-17,market place,6
2018-06-24,market place,7
2018-07-01,market place,8
2018-07-08,market place,8
2018-07-15,market place,8
2018-07-22,market place,9
2018-07-29,market place,7
2018-08-05,market place,7
2018-08-12,market place,6
2018-08-19,market place,6
2018-08-26,market place,6
2018-09-02,market place,7
2018-09-09,market place,7
2018-09-16,market place,6
2018-09-23,market place,6
2018-09-30,market place,7
